,brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
641,0,0,7,7,2,1,4,0,2,1,0 GB,2,0,0,0,33690,3,170,26
642,5,0,7,7,3,1,4,0,2,1,0 GB,2,3,0,0,40590,2,0,0
643,0,0,7,7,2,1,4,0,2,1,0 GB,0,0,0,0,37990,3,39,3
644,0,0,7,7,2,1,4,0,2,1,0 GB,2,0,0,1,34500,3,2886,375
645,2,0,7,7,3,1,6,0,2,1,0 GB,0,0,0,0,36990,3,11,2
646,4,0,7,7,3,1,6,0,2,1,0 GB,2,3,0,0,43490,3,163,33
647,4,0,7,7,3,1,6,0,2,1,0 GB,2,0,0,1,41490,3,153,21
648,2,0,7,7,2,1,6,0,2,1,0 GB,0,3,0,0,34990,2,0,0
649,4,0,7,7,2,1,6,0,2,1,0 GB,2,0,0,1,44490,3,267,42
650,5,0,7,7,2,1,6,0,2,1,0 GB,2,3,0,0,40590,2,0,0
651,5,0,7,7,3,1,6,0,2,1,0 GB,2,3,0,0,42090,2,3,0
652,5,0,7,7,3,1,0,1,2,1,0 GB,2,0,0,1,35990,3,59,12
653,4,0,7,7,3,1,0,1,2,1,0 GB,2,0,0,1,39490,3,7291,895
654,5,0,7,7,3,1,0,1,2,1,0 GB,2,3,0,0,37390,3,38,5
655,5,0,7,7,2,1,0,1,2,1,0 GB,2,0,0,1,52632,2,0,0
656,5,0,7,7,2,1,0,1,2,1,0 GB,0,0,0,1,39990,3,409,39
657,5,0,7,7,2,1,0,1,2,1,0 GB,0,0,0,0,43990,2,0,0
658,4,0,7,7,2,1,0,1,2,1,0 GB,0,0,0,0,32917,3,353,58
659,1,0,7,7,2,1,0,1,2,1,0 GB,0,3,0,0,34990,2,38,6
660,5,0,7,7,3,1,0,1,2,1,0 GB,2,3,0,0,39990,2,18,4
661,4,0,7,7,3,1,4,1,2,1,0 GB,0,0,0,1,41999,3,3524,432
662,5,0,8,7,3,1,4,0,2,1,0 GB,0,0,0,1,41990,3,939,107
663,5,0,8,7,3,1,4,0,2,1,0 GB,2,0,0,0,44490,3,14,1
664,5,0,8,7,3,1,4,0,2,1,0 GB,0,0,0,1,41990,3,649,84
665,5,0,8,7,3,1,4,0,2,1,0 GB,2,0,0,1,44490,3,8,2
666,6,0,8,7,2,1,4,0,2,1,0 GB,0,0,0,0,49990,2,0,0
667,5,0,8,7,2,1,4,0,2,1,0 GB,2,0,0,0,44390,3,276,24
668,4,0,8,7,3,1,6,0,2,1,4 GB,0,0,0,0,57990,3,4740,532
669,1,0,8,7,3,1,6,0,2,1,4 GB,1,0,0,1,56990,3,162,15
670,1,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,0,48990,3,219,27
671,4,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,49970,3,193,28
672,6,0,8,7,3,1,6,0,2,1,0 GB,0,3,0,0,47990,3,562,89
673,4,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,48990,3,45,5
674,2,0,8,7,3,5,6,0,2,1,0 GB,2,0,0,0,53990,3,7,0
675,1,0,8,7,3,1,6,0,2,1,0 GB,0,0,0,1,52990,3,39,5
676,2,0,8,7,3,1,6,0,2,1,0 GB,0,0,0,0,43990,2,0,0
677,1,0,8,7,3,1,6,0,2,1,4 GB,1,3,0,0,59490,3,92,10
678,6,0,8,7,3,1,6,0,2,1,4 GB,0,3,0,0,64990,3,469,80
679,5,0,8,7,3,1,6,0,2,1,0 GB,2,3,0,0,47490,1,2,1
680,4,0,8,7,3,1,6,0,2,1,4 GB,0,0,0,0,59990,3,1978,188
681,1,0,8,7,3,1,6,0,2,1,4 GB,0,3,0,0,69990,3,9,0
682,4,0,8,7,3,1,6,0,2,1,4 GB,0,0,0,0,58990,3,1049,134
683,5,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,0,59490,3,74,18
684,4,0,8,7,0,1,6,0,2,1,0 GB,2,0,0,1,67500,3,196,19
685,4,0,8,7,3,1,6,0,2,0,0 GB,0,3,0,0,48990,3,17,1
686,0,0,8,7,3,1,6,0,2,1,0 GB,0,0,1,1,62450,3,172,36
687,0,0,8,7,3,1,6,0,2,1,0 GB,0,0,0,0,58990,3,324,34
688,4,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,57999,3,86,15
689,0,0,8,7,0,1,6,0,2,1,0 GB,0,3,0,0,56990,3,4,1
690,4,0,8,7,3,1,6,0,2,1,4 GB,0,0,0,1,72990,3,16,4
691,4,0,8,7,0,1,6,0,2,1,0 GB,0,0,0,1,65990,3,104,18
692,4,0,8,7,0,1,6,0,2,1,0 GB,0,0,1,1,98020,2,0,0
693,4,0,8,7,0,1,6,0,2,1,2 GB,0,0,0,1,63990,3,90,13
694,0,0,8,7,3,1,6,0,2,0,0 GB,2,0,0,1,49890,3,6,1
695,5,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,49990,3,47,7
696,5,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,59490,2,0,0
697,4,0,8,7,3,1,6,0,2,1,0 GB,0,0,1,1,73999,3,206,27
698,5,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,60990,3,183,42
699,5,0,8,7,2,1,6,0,2,1,6 GB,0,3,0,0,76190,3,358,64
700,1,0,8,7,2,5,6,0,2,1,0 GB,2,2,1,1,74798,2,0,0
701,0,0,8,7,2,1,6,0,2,1,0 GB,0,0,0,0,58990,3,88,13
702,4,0,8,7,2,1,6,0,2,0,4 GB,0,3,0,0,68100,2,0,0
703,1,0,8,7,2,1,6,0,2,1,0 GB,2,0,1,1,77990,2,0,0
704,4,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,55090,3,364,52
705,0,0,8,7,2,5,6,0,2,1,0 GB,0,3,1,0,91990,2,0,0
706,4,0,8,7,2,1,6,0,2,1,0 GB,0,0,0,1,84208,2,0,0
707,2,0,8,7,2,1,6,0,2,1,0 GB,0,0,0,0,44990,3,313,39
708,4,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,53490,3,826,118
709,1,0,8,7,2,1,6,0,2,1,4 GB,0,3,0,0,76498,2,0,0
710,5,0,8,7,2,1,6,0,2,1,4 GB,0,0,0,0,98920,2,0,0
711,6,0,8,7,2,1,6,0,2,1,0 GB,0,3,0,0,54990,3,1410,203
712,2,0,8,7,2,1,6,0,2,1,0 GB,0,0,0,0,49990,3,47,6
713,4,0,8,7,2,1,6,0,2,0,0 GB,0,3,0,0,52380,2,0,0
714,2,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,0,49990,3,6,1
715,4,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,52500,3,741,67
716,0,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,49990,3,14,2
717,2,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,0,75999,2,0,0
718,0,0,8,7,2,1,6,0,2,1,0 GB,0,0,0,0,80990,2,0,0
719,1,0,8,7,2,1,6,0,2,0,0 GB,0,0,0,0,59900,2,3,0
720,4,0,8,7,2,1,6,0,2,1,0 GB,2,0,0,1,54590,3,349,69
721,5,0,8,7,2,1,6,0,2,1,0 GB,0,0,1,1,75500,2,0,0
722,4,0,8,7,3,1,6,0,2,1,0 GB,2,0,0,1,51890,3,519,48
723,0,0,8,7,0,1,6,0,2,1,0 GB,0,0,0,0,78000,1,3,0
724,4,0,8,7,0,1,6,0,2,1,0 GB,2,0,0,1,59999,3,19,1
725,4,0,8,7,3,1,6,0,2,1,4 GB,1,0,0,1,64990,2,8,1
726,5,0,8,7,2,1,1,0,2,0,0 GB,0,3,0,0,57900,3,3,1
727,1,0,8,7,2,5,1,0,2,1,0 GB,2,2,1,1,81978,2,0,0
728,4,0,8,7,2,1,0,1,2,1,4 GB,1,0,0,0,59990,3,1480,151
729,5,0,8,7,3,1,4,1,2,1,0 GB,0,3,0,0,49490,3,31,3
730,0,0,8,7,3,1,4,1,2,1,0 GB,0,0,0,0,54990,3,18,3
731,1,0,8,7,3,1,4,1,2,1,4 GB,0,3,0,0,68500,3,271,24
732,0,0,8,7,3,1,4,1,2,1,0 GB,0,0,0,0,54990,3,49,6
733,0,0,8,7,3,1,4,1,2,0,0 GB,0,0,0,1,54990,3,474,65
734,1,0,8,7,3,1,4,1,2,1,0 GB,1,0,0,1,63990,3,861,116
735,4,0,8,7,2,1,4,1,2,1,4 GB,1,0,0,0,80000,3,34,6
736,5,0,8,7,2,1,4,1,2,0,0 GB,0,3,0,0,51990,2,0,0
737,0,0,8,7,2,1,4,1,2,1,0 GB,0,0,0,1,62990,3,165,34
738,4,0,8,7,2,1,4,1,2,1,0 GB,2,0,0,0,52990,3,698,74
739,0,0,8,7,2,1,4,1,2,1,0 GB,2,0,0,1,75100,2,0,0
740,0,0,9,7,0,1,6,0,2,0,4 GB,1,3,0,0,76990,3,22,3
741,0,0,9,7,0,1,6,0,2,1,4 GB,0,0,0,0,79990,2,0,0
742,0,0,9,7,3,1,6,0,2,1,4 GB,0,3,0,0,71990,3,144,16
743,0,0,9,7,3,1,6,0,2,1,4 GB,0,3,0,0,71990,3,1810,235
744,1,0,9,7,0,1,6,0,2,1,4 GB,0,0,0,1,99990,3,26,1
745,0,0,9,7,0,1,6,0,2,1,0 GB,0,0,0,0,79990,2,0,0
746,5,0,9,7,0,1,6,0,2,1,4 GB,0,0,0,0,93990,2,0,0
747,0,0,9,7,0,1,6,0,2,1,4 GB,1,3,0,0,82990,3,1067,145
748,0,0,9,7,2,2,6,0,2,1,4 GB,0,3,0,0,106990,2,0,0
749,0,0,9,7,2,1,6,0,2,1,0 GB,0,0,0,0,92990,3,25,4
750,1,1,9,7,2,1,6,0,2,0,4 GB,0,2,0,1,81490,2,0,0
751,0,0,9,7,2,1,6,0,2,1,0 GB,0,0,0,1,56990,2,0,0
752,6,0,9,7,2,1,6,0,2,1,0 GB,0,3,0,0,64990,2,0,0
753,1,0,9,7,2,1,6,0,2,1,0 GB,0,0,0,1,60990,3,530,69
754,1,0,9,7,2,1,6,0,2,1,4 GB,0,0,0,1,84988,2,0,0
755,4,0,9,7,2,1,6,0,2,1,4 GB,0,0,0,0,90990,3,273,40
756,0,0,9,7,2,1,6,0,2,1,0 GB,0,0,0,0,63990,3,77,7
757,1,0,9,7,2,1,6,0,2,1,0 GB,0,0,0,1,63990,3,105,10
758,4,0,9,7,2,1,6,0,2,1,0 GB,2,0,0,1,57999,3,44,5
759,0,0,9,7,2,1,6,0,2,0,4 GB,0,3,0,0,72400,2,0,0
760,1,0,9,7,2,1,6,0,2,1,0 GB,0,0,1,0,78990,3,6,0
761,2,0,9,7,2,1,6,0,2,1,0 GB,2,0,0,0,59990,2,0,0
762,0,0,9,7,2,2,6,0,2,0,4 GB,0,0,0,0,111990,2,0,0
763,4,0,9,7,2,1,6,0,2,0,0 GB,0,3,1,0,109000,2,0,0
764,5,0,9,7,2,1,6,0,2,1,6 GB,0,3,0,0,89990,3,191,27
765,1,0,9,7,2,1,6,0,2,1,0 GB,0,2,1,1,78988,2,0,0
766,1,0,9,7,2,1,6,0,2,1,4 GB,0,3,0,0,73138,2,4,1
767,1,0,9,7,2,1,6,0,2,1,4 GB,0,0,0,0,106990,2,0,0
768,0,0,9,7,2,1,6,0,2,0,4 GB,0,3,0,0,79990,2,0,0
769,5,0,9,7,2,1,6,0,2,1,0 GB,0,0,1,1,89570,2,0,0
770,4,0,9,7,2,1,6,0,2,1,0 GB,2,0,0,1,68500,3,134,22
771,1,0,9,7,0,1,6,0,2,1,0 GB,0,0,0,0,73400,2,0,0
772,4,0,9,7,0,1,6,0,2,1,2 GB,0,0,0,1,79990,2,23,6
773,4,0,9,7,0,1,6,0,2,1,4 GB,1,0,0,1,84990,1,4,2
774,6,0,9,7,0,1,1,0,2,1,8 GB,0,0,0,0,99990,3,108,24
775,0,0,9,7,3,5,1,0,2,1,4 GB,0,3,0,0,72990,3,198,24
776,4,0,9,7,0,1,1,0,2,1,0 GB,2,0,1,1,92990,2,0,0
777,4,0,9,7,0,1,1,0,2,1,0 GB,2,0,0,1,84190,2,0,0
778,0,0,9,7,0,5,1,0,2,1,0 GB,0,3,1,0,112990,2,0,0
779,0,0,9,7,2,2,1,0,2,0,4 GB,0,0,0,0,114990,2,0,0
780,2,0,9,7,2,1,1,0,2,1,4 GB,0,0,0,0,99990,2,0,0
781,0,0,9,7,2,1,1,0,2,0,4 GB,1,3,0,0,95990,3,57,3
782,4,0,9,7,2,1,1,0,2,1,8 GB,0,0,0,0,159990,3,17,2
783,0,0,9,7,2,1,1,0,2,1,0 GB,0,0,0,1,76990,2,0,0
784,1,0,9,7,2,1,1,0,2,1,6 GB,0,0,0,1,130990,2,0,0
785,0,0,9,7,2,1,1,0,2,1,0 GB,0,0,0,0,99990,2,0,0
786,0,0,9,7,2,2,1,0,2,1,4 GB,0,3,0,0,112990,2,0,0
787,1,0,9,7,2,1,1,0,2,1,0 GB,0,0,0,1,77988,2,0,0
788,0,0,9,7,2,1,1,0,2,1,0 GB,0,0,0,1,76000,4,1,1
789,0,0,9,7,2,5,1,0,2,1,4 GB,0,0,1,0,99990,3,77,15
790,0,0,9,7,2,1,1,0,2,1,0 GB,0,0,0,0,111000,2,0,0
791,0,0,9,7,0,5,1,0,2,1,0 GB,2,0,0,1,84970,2,2,1
792,4,0,9,7,0,1,4,1,2,1,4 GB,1,0,0,1,75990,3,1084,123
793,2,0,9,7,0,1,4,1,2,1,6 GB,0,0,0,0,89990,3,272,36
794,2,0,9,7,0,1,4,1,2,1,4 GB,0,3,0,0,81990,3,141,24
795,1,0,9,7,2,1,6,1,2,0,0 GB,0,3,0,0,80490,2,0,0
796,0,0,10,7,0,1,1,0,2,1,6 GB,0,0,0,0,135990,2,0,0
797,0,0,10,7,0,1,1,0,2,0,0 GB,0,0,0,0,154990,3,194,42
798,0,0,10,7,0,1,1,0,2,1,8 GB,0,0,0,1,199990,3,9,2
799,0,0,10,7,0,1,1,0,2,1,4 GB,0,3,0,0,114990,3,28,4
800,0,0,10,7,0,1,1,0,2,1,6 GB,0,0,0,1,129990,3,204,35
801,0,0,10,7,0,5,1,0,2,1,4 GB,0,0,1,1,114990,3,32,6
802,6,0,10,7,2,1,1,0,2,1,0 GB,0,3,0,0,146990,2,0,0
803,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,104990,3,14,2
804,0,0,10,7,2,5,1,0,2,1,4 GB,0,0,1,0,114990,3,14,1
805,0,0,10,7,2,5,1,0,2,1,4 GB,0,0,1,1,124990,4,3,0
806,0,0,10,7,2,5,1,0,2,1,0 GB,0,3,1,0,134990,2,0,0
807,4,0,10,7,2,1,1,0,2,1,8 GB,0,0,0,1,141990,2,0,0
808,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,129990,2,0,0
809,0,0,10,7,2,5,1,0,2,1,4 GB,0,0,1,1,142990,3,4,1
810,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,121990,2,0,0
811,0,0,10,7,2,5,1,0,2,1,4 GB,0,0,1,1,124990,3,44,12
812,0,0,10,7,2,1,1,0,2,1,6 GB,0,3,0,0,141990,3,61,13
813,0,0,10,7,2,1,1,0,2,1,4 GB,0,0,0,0,162990,2,0,0
814,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,130500,2,0,0
815,0,0,10,7,2,1,1,0,2,1,4 GB,0,3,0,0,116990,2,0,0
816,0,0,10,7,2,1,1,0,2,0,6 GB,0,3,0,0,138990,2,0,0
817,0,0,10,7,2,5,1,0,2,1,4 GB,0,0,1,1,234990,2,0,0
818,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,135990,2,0,0
819,0,0,10,7,2,1,1,0,2,1,0 GB,0,0,0,0,144990,2,0,0
820,0,0,10,7,2,1,1,0,2,1,4 GB,0,0,0,0,149990,2,0,0
821,0,0,10,7,2,1,1,0,2,1,4 GB,0,0,0,0,142990,2,0,0
822,1,0,8,0,3,1,6,0,0,1,0 GB,2,3,0,0,57490,3,18,4
