,brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
526,1,1,3,0,0,1,6,0,2,0,2 GB,Casual,No warranty,No,No,162399,3 stars,0,0
527,4,1,3,1,0,1,6,0,2,0,0 GB,Casual,No warranty,No,No,119599,3 stars,0,0
528,1,1,3,0,0,3,6,0,2,1,0 GB,ThinNlight,No warranty,No,No,211753,3 stars,0,0
529,1,1,3,1,0,1,6,0,2,0,0 GB,Casual,No warranty,No,No,110999,3 stars,0,0
531,0,1,3,5,3,3,6,0,2,1,0 GB,ThinNlight,1 year,No,No,81990,4 stars,40,4
532,6,1,3,6,3,1,6,0,2,1,4 GB,Casual,2 years,No,No,66990,4 stars,1639,230
533,6,1,3,0,0,1,1,0,2,1,6 GB,Casual,2 years,No,No,84990,4 stars,498,64
534,0,1,3,1,0,5,1,0,2,1,2 GB,Casual,1 year,Yes,Yes,104990,3 stars,0,0
535,0,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,Yes,No,134990,3 stars,0,0
536,0,1,3,1,0,1,1,0,2,1,4 GB,Gaming,No warranty,No,No,98990,4 stars,445,56
537,4,1,3,0,0,1,1,0,2,1,6 GB,Casual,1 year,No,Yes,144690,4 stars,17,4
538,0,1,3,1,0,5,1,0,2,1,0 GB,ThinNlight,No warranty,No,No,99990,3 stars,0,0
539,6,1,3,1,0,1,1,0,2,1,6 GB,Casual,2 years,No,No,119990,4 stars,20,3
540,0,1,3,1,0,1,1,0,2,0,4 GB,Casual,1 year,No,No,194990,3 stars,0,0
541,0,1,3,0,0,3,1,0,2,1,2 GB,Casual,1 year,No,Yes,124990,4 stars,17,1
542,5,1,3,1,0,1,1,0,2,1,2 GB,Casual,No warranty,No,No,122410,3 stars,0,0
543,4,1,3,0,0,1,1,0,2,1,0 GB,Casual,1 year,Yes,No,179990,4 stars,13,5
544,6,1,3,1,0,1,1,0,2,1,4 GB,Casual,2 years,Yes,No,154990,4 stars,3,2
545,1,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,No,Yes,122990,3 stars,4,2
546,0,1,3,0,0,1,1,0,2,1,6 GB,Casual,1 year,Yes,No,224990,4 stars,9,0
547,6,1,3,2,0,2,1,0,2,1,8 GB,Casual,No warranty,No,No,279990,3 stars,0,0
548,4,1,3,1,0,1,1,0,2,1,4 GB,Casual,No warranty,No,No,121990,3 stars,0,0
549,4,1,3,1,0,1,1,0,2,1,4 GB,Casual,No warranty,No,No,116990,3 stars,0,0
550,1,1,3,1,0,1,1,0,2,1,6 GB,Casual,No warranty,No,No,151098,4 stars,7,0
551,6,1,3,1,0,1,1,0,2,1,8 GB,Casual,2 years,No,No,129990,4 stars,14,3
552,4,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,Yes,No,149999,3 stars,0,0
553,6,1,3,2,0,1,1,0,2,1,6 GB,Casual,No warranty,No,No,139990,4 stars,4,2
554,2,1,3,1,0,1,1,0,2,1,6 GB,Casual,1 year,No,No,129990,4 stars,54,7
555,4,1,3,1,0,1,1,0,2,1,8 GB,Casual,1 year,No,Yes,171990,3 stars,0,0
556,5,1,3,1,0,1,1,0,2,1,2 GB,Casual,1 year,No,Yes,93955,4 stars,4,0
557,0,1,3,0,0,1,1,0,2,1,8 GB,Casual,No warranty,No,No,234990,3 stars,0,0
558,4,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,Yes,Yes,128500,3 stars,3,1
559,1,1,3,1,0,1,1,0,2,1,0 GB,Casual,1 year,Yes,Yes,102990,4 stars,16,2
560,0,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,Yes,No,119990,4 stars,8,1
561,0,1,3,1,0,1,1,0,2,0,6 GB,Casual,No warranty,No,No,120980,3 stars,0,0
562,0,1,3,1,0,1,1,0,2,0,6 GB,Casual,1 year,No,No,157249,4 stars,7,0
563,1,1,3,6,0,1,1,0,2,1,4 GB,ThinNlight,No warranty,No,No,229900,3 stars,0,0
564,0,1,3,1,0,1,1,0,2,1,6 GB,Casual,1 year,No,No,131500,3 stars,0,0
565,0,1,3,0,0,3,1,0,2,1,0 GB,Casual,No warranty,No,No,154990,5 stars,3,0
566,0,1,3,0,0,3,1,0,2,1,0 GB,Casual,No warranty,No,No,165990,3 stars,0,0
567,1,1,3,0,0,5,1,0,2,1,0 GB,ThinNlight,No warranty,No,No,119990,2 stars,2,1
568,0,1,3,0,0,3,1,0,2,1,0 GB,Casual,No warranty,No,No,167990,3 stars,0,0
569,4,1,3,1,0,5,1,0,2,1,0 GB,Casual,1 year,Yes,No,165000,3 stars,0,0
570,3,1,3,0,0,1,1,0,2,1,0 GB,ThinNlight,No warranty,No,No,62990,3 stars,207,49
571,1,1,3,1,0,4,1,0,2,1,0 GB,Casual,1 year,No,Yes,85990,3 stars,7,2
572,4,1,3,1,0,1,1,0,2,1,2 GB,Casual,1 year,No,Yes,94990,3 stars,0,0
573,4,1,3,1,0,1,1,0,2,1,6 GB,Casual,1 year,No,Yes,136990,3 stars,0,0
574,1,1,3,0,0,1,1,0,2,1,8 GB,Casual,1 year,No,Yes,234990,3 stars,0,0
575,2,1,3,0,0,1,3,0,2,1,8 GB,Casual,1 year,No,No,159990,3 stars,4,0
576,0,1,3,0,0,3,3,0,2,1,0 GB,Casual,No warranty,No,No,233990,3 stars,0,0
577,0,1,3,0,0,1,0,1,2,1,2 GB,Casual,No warranty,No,No,93990,3 stars,0,0
578,4,1,3,5,0,1,2,1,2,1,4 GB,Casual,1 year,No,No,116941,3 stars,0,0
579,6,1,3,0,3,1,4,1,2,1,4 GB,Casual,2 years,No,No,63990,4 stars,794,83
580,0,1,3,0,0,1,4,1,2,1,4 GB,Gaming,No warranty,No,No,66990,4 stars,25,4
581,0,1,3,1,0,1,4,1,2,0,0 GB,ThinNlight,No warranty,No,No,82500,3 stars,0,0
582,2,1,3,0,0,1,4,1,2,1,6 GB,Casual,1 year,No,No,119990,4 stars,2038,313
583,6,1,3,0,0,1,4,1,2,1,4 GB,Casual,3 years,No,No,159990,3 stars,0,0
584,0,1,3,5,0,1,4,1,2,1,0 GB,ThinNlight,No warranty,No,No,98912,3 stars,0,0
585,2,1,3,1,0,1,6,1,2,1,4 GB,Casual,1 year,No,No,92990,4 stars,214,37
586,2,1,3,1,0,1,6,1,2,0,6 GB,Casual,1 year,No,No,119990,4 stars,342,54
587,2,1,4,1,1,1,1,0,2,1,8 GB,Casual,1 year,No,No,169990,3 stars,0,0
588,2,1,4,1,0,1,1,0,2,1,6 GB,Casual,1 year,No,No,139990,3 stars,0,0
589,6,1,4,1,0,1,1,0,2,1,6 GB,Casual,No warranty,No,No,192990,3 stars,0,0
590,0,1,4,2,0,2,1,0,2,1,6 GB,Casual,No warranty,No,No,299990,3 stars,0,0
591,0,1,4,0,0,1,1,0,2,1,6 GB,Casual,1 year,Yes,No,269990,4 stars,8,1
592,0,1,4,1,0,1,1,0,2,1,6 GB,Gaming,1 year,No,No,139990,3 stars,0,0
593,1,1,4,0,0,1,1,0,2,0,8 GB,Casual,No warranty,No,No,265998,3 stars,0,0
594,0,1,4,1,0,1,5,0,2,0,6 GB,Casual,1 year,No,No,441990,5 stars,1,1
595,6,1,2,0,3,4,0,3,0,0,4 GB,Casual,No warranty,No,No,86990,4 stars,218,27
596,6,1,2,0,3,4,0,3,0,0,6 GB,Casual,No warranty,No,No,109990,4 stars,78,16
597,6,1,2,0,3,4,0,3,0,0,4 GB,Casual,No warranty,No,No,109590,4 stars,5,2
598,0,1,3,0,0,5,0,3,0,0,6 GB,Casual,No warranty,No,No,146490,3 stars,2,1
599,7,2,5,0,3,1,4,0,1,1,0 GB,Casual,1 year,No,No,85990,4 stars,6725,629
600,7,2,5,0,3,1,4,0,1,1,0 GB,Casual,1 year,No,No,112990,4 stars,640,70
601,7,2,5,0,0,1,4,0,1,1,0 GB,Casual,1 year,No,No,104990,4 stars,45,4
603,7,2,5,0,0,1,4,0,1,1,0 GB,Casual,1 year,No,No,132990,4 stars,640,70
606,7,2,5,0,0,1,6,0,1,1,0 GB,Casual,1 year,No,No,149990,4 stars,640,70
607,7,2,5,0,3,1,6,0,1,1,0 GB,Casual,1 year,No,No,125990,4 stars,399,45
608,7,2,5,0,3,1,6,0,1,1,0 GB,Casual,1 year,No,No,103990,4 stars,809,91
609,7,2,5,0,3,1,6,0,1,1,0 GB,Casual,1 year,No,No,101990,4 stars,809,91
610,7,2,5,0,3,1,6,0,1,1,0 GB,Casual,1 year,No,No,104990,4 stars,6725,629
611,7,2,5,0,3,1,6,0,1,1,0 GB,Casual,1 year,No,No,131990,4 stars,399,45
612,7,2,5,0,0,1,6,0,1,1,0 GB,Casual,1 year,No,No,128990,4 stars,45,4
613,7,2,5,0,0,1,6,0,1,1,0 GB,Casual,1 year,No,No,184990,4 stars,42,8
614,7,2,5,0,0,1,6,0,1,1,0 GB,Casual,1 year,No,No,225990,4 stars,42,8
615,7,2,5,0,2,1,6,0,1,1,0 GB,Casual,1 year,No,No,124990,4 stars,45,4
617,7,2,5,0,3,1,1,0,1,1,0 GB,Casual,1 year,No,No,149990,4 stars,640,70
618,7,2,5,0,0,1,1,0,1,1,0 GB,Casual,1 year,No,No,169990,4 stars,640,70
619,7,2,5,0,0,1,1,0,1,1,0 GB,Casual,1 year,No,No,225990,4 stars,42,8
620,7,2,5,0,0,1,1,0,1,1,0 GB,Casual,1 year,No,No,243990,4 stars,42,8
621,7,2,5,0,1,1,1,0,1,1,0 GB,Casual,1 year,No,No,309990,5 stars,3,1
623,0,1,6,7,2,5,0,3,2,1,0 GB,Casual,No warranty,No,No,45990,3 stars,0,0
624,0,1,6,7,2,1,2,0,2,0,0 GB,Casual,No warranty,Yes,No,58100,3 stars,0,0
625,0,1,6,7,3,5,4,0,2,1,0 GB,Casual,1 year,Yes,No,62990,3 stars,0,0
626,4,1,6,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,Yes,32990,4 stars,77,9
627,0,1,6,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,Yes,33990,4 stars,6,0
628,2,1,6,7,2,1,4,0,2,1,0 GB,Casual,1 year,No,No,30990,4 stars,465,89
629,5,1,6,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,36000,4 stars,102,16
630,0,1,6,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,Yes,32990,4 stars,7,1
631,5,1,6,7,2,1,4,0,2,1,0 GB,Casual,1 year,No,No,35990,3 stars,0,0
632,0,1,6,7,2,4,0,1,2,1,0 GB,Casual,No warranty,No,No,27990,3 stars,0,0
633,0,1,6,7,2,1,0,1,2,1,0 GB,Casual,1 year,No,No,25990,3 stars,4741,658
634,0,1,6,7,2,1,0,1,2,1,0 GB,Casual,1 year,No,No,25990,3 stars,2736,350
635,0,1,6,7,2,1,0,1,2,1,0 GB,Casual,No warranty,No,No,30780,3 stars,0,0
636,4,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,37990,4 stars,2214,241
637,0,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,35990,4 stars,2886,375
638,5,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,No warranty,No,No,39490,4 stars,34,4
639,5,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,No warranty,No,No,36990,4 stars,137,15
640,5,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,39990,4 stars,7,0
641,0,0,7,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,33690,4 stars,170,26
642,5,0,7,7,3,1,4,0,2,1,0 GB,ThinNlight,No warranty,No,No,40590,3 stars,0,0
643,0,0,7,7,2,1,4,0,2,1,0 GB,Casual,1 year,No,No,37990,4 stars,39,3
644,0,0,7,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,Yes,34500,4 stars,2886,375
645,2,0,7,7,3,1,6,0,2,1,0 GB,Casual,1 year,No,No,36990,4 stars,11,2
646,4,0,7,7,3,1,6,0,2,1,0 GB,ThinNlight,No warranty,No,No,43490,4 stars,163,33
647,4,0,7,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,41490,4 stars,153,21
648,2,0,7,7,2,1,6,0,2,1,0 GB,Casual,No warranty,No,No,34990,3 stars,0,0
649,4,0,7,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,44490,4 stars,267,42
650,5,0,7,7,2,1,6,0,2,1,0 GB,ThinNlight,No warranty,No,No,40590,3 stars,0,0
651,5,0,7,7,3,1,6,0,2,1,0 GB,ThinNlight,No warranty,No,No,42090,3 stars,3,0
652,5,0,7,7,3,1,0,1,2,1,0 GB,ThinNlight,1 year,No,Yes,35990,4 stars,59,12
653,4,0,7,7,3,1,0,1,2,1,0 GB,ThinNlight,1 year,No,Yes,39490,4 stars,7291,895
654,5,0,7,7,3,1,0,1,2,1,0 GB,ThinNlight,No warranty,No,No,37390,4 stars,38,5
655,5,0,7,7,2,1,0,1,2,1,0 GB,ThinNlight,1 year,No,Yes,52632,3 stars,0,0
656,5,0,7,7,2,1,0,1,2,1,0 GB,Casual,1 year,No,Yes,39990,4 stars,409,39
657,5,0,7,7,2,1,0,1,2,1,0 GB,Casual,1 year,No,No,43990,3 stars,0,0
658,4,0,7,7,2,1,0,1,2,1,0 GB,Casual,1 year,No,No,32917,4 stars,353,58
659,1,0,7,7,2,1,0,1,2,1,0 GB,Casual,No warranty,No,No,34990,3 stars,38,6
660,5,0,7,7,3,1,0,1,2,1,0 GB,ThinNlight,No warranty,No,No,39990,3 stars,18,4
661,4,0,7,7,3,1,4,1,2,1,0 GB,Casual,1 year,No,Yes,41999,4 stars,3524,432
662,5,0,8,7,3,1,4,0,2,1,0 GB,Casual,1 year,No,Yes,41990,4 stars,939,107
663,5,0,8,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,44490,4 stars,14,1
664,5,0,8,7,3,1,4,0,2,1,0 GB,Casual,1 year,No,Yes,41990,4 stars,649,84
665,5,0,8,7,3,1,4,0,2,1,0 GB,ThinNlight,1 year,No,Yes,44490,4 stars,8,2
666,6,0,8,7,2,1,4,0,2,1,0 GB,Casual,1 year,No,No,49990,3 stars,0,0
667,5,0,8,7,2,1,4,0,2,1,0 GB,ThinNlight,1 year,No,No,44390,4 stars,276,24
668,4,0,8,7,3,1,6,0,2,1,4 GB,Casual,1 year,No,No,57990,4 stars,4740,532
669,1,0,8,7,3,1,6,0,2,1,4 GB,Gaming,1 year,No,Yes,56990,4 stars,162,15
670,1,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,No,48990,4 stars,219,27
671,4,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,49970,4 stars,193,28
672,6,0,8,7,3,1,6,0,2,1,0 GB,Casual,No warranty,No,No,47990,4 stars,562,89
673,4,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,48990,4 stars,45,5
674,2,0,8,7,3,5,6,0,2,1,0 GB,ThinNlight,1 year,No,No,53990,4 stars,7,0
675,1,0,8,7,3,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,52990,4 stars,39,5
676,2,0,8,7,3,1,6,0,2,1,0 GB,Casual,1 year,No,No,43990,3 stars,0,0
677,1,0,8,7,3,1,6,0,2,1,4 GB,Gaming,No warranty,No,No,59490,4 stars,92,10
678,6,0,8,7,3,1,6,0,2,1,4 GB,Casual,No warranty,No,No,64990,4 stars,469,80
679,5,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,No warranty,No,No,47490,2 stars,2,1
680,4,0,8,7,3,1,6,0,2,1,4 GB,Casual,1 year,No,No,59990,4 stars,1978,188
681,1,0,8,7,3,1,6,0,2,1,4 GB,Casual,No warranty,No,No,69990,4 stars,9,0
682,4,0,8,7,3,1,6,0,2,1,4 GB,Casual,1 year,No,No,58990,4 stars,1049,134
683,5,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,No,59490,4 stars,74,18
684,4,0,8,7,0,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,67500,4 stars,196,19
685,4,0,8,7,3,1,6,0,2,0,0 GB,Casual,No warranty,No,No,48990,4 stars,17,1
686,0,0,8,7,3,1,6,0,2,1,0 GB,Casual,1 year,Yes,Yes,62450,4 stars,172,36
687,0,0,8,7,3,1,6,0,2,1,0 GB,Casual,1 year,No,No,58990,4 stars,324,34
688,4,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,57999,4 stars,86,15
689,0,0,8,7,0,1,6,0,2,1,0 GB,Casual,No warranty,No,No,56990,4 stars,4,1
690,4,0,8,7,3,1,6,0,2,1,4 GB,Casual,1 year,No,Yes,72990,4 stars,16,4
691,4,0,8,7,0,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,65990,4 stars,104,18
692,4,0,8,7,0,1,6,0,2,1,0 GB,Casual,1 year,Yes,Yes,98020,3 stars,0,0
693,4,0,8,7,0,1,6,0,2,1,2 GB,Casual,1 year,No,Yes,63990,4 stars,90,13
694,0,0,8,7,3,1,6,0,2,0,0 GB,ThinNlight,1 year,No,Yes,49890,4 stars,6,1
695,5,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,49990,4 stars,47,7
696,5,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,59490,3 stars,0,0
697,4,0,8,7,3,1,6,0,2,1,0 GB,Casual,1 year,Yes,Yes,73999,4 stars,206,27
698,5,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,60990,4 stars,183,42
699,5,0,8,7,2,1,6,0,2,1,6 GB,Casual,No warranty,No,No,76190,4 stars,358,64
700,1,0,8,7,2,5,6,0,2,1,0 GB,ThinNlight,3 years,Yes,Yes,74798,3 stars,0,0
701,0,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,58990,4 stars,88,13
702,4,0,8,7,2,1,6,0,2,0,4 GB,Casual,No warranty,No,No,68100,3 stars,0,0
703,1,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,Yes,Yes,77990,3 stars,0,0
704,4,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,55090,4 stars,364,52
705,0,0,8,7,2,5,6,0,2,1,0 GB,Casual,No warranty,Yes,No,91990,3 stars,0,0
706,4,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,84208,3 stars,0,0
707,2,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,44990,4 stars,313,39
708,4,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,53490,4 stars,826,118
709,1,0,8,7,2,1,6,0,2,1,4 GB,Casual,No warranty,No,No,76498,3 stars,0,0
710,5,0,8,7,2,1,6,0,2,1,4 GB,Casual,1 year,No,No,98920,3 stars,0,0
711,6,0,8,7,2,1,6,0,2,1,0 GB,Casual,No warranty,No,No,54990,4 stars,1410,203
712,2,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,49990,4 stars,47,6
713,4,0,8,7,2,1,6,0,2,0,0 GB,Casual,No warranty,No,No,52380,3 stars,0,0
714,2,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,No,49990,4 stars,6,1
715,4,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,52500,4 stars,741,67
716,0,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,49990,4 stars,14,2
717,2,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,No,75999,3 stars,0,0
718,0,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,80990,3 stars,0,0
719,1,0,8,7,2,1,6,0,2,0,0 GB,Casual,1 year,No,No,59900,3 stars,3,0
720,4,0,8,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,54590,4 stars,349,69
721,5,0,8,7,2,1,6,0,2,1,0 GB,Casual,1 year,Yes,Yes,75500,3 stars,0,0
722,4,0,8,7,3,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,51890,4 stars,519,48
723,0,0,8,7,0,1,6,0,2,1,0 GB,Casual,1 year,No,No,78000,2 stars,3,0
724,4,0,8,7,0,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,59999,4 stars,19,1
725,4,0,8,7,3,1,6,0,2,1,4 GB,Gaming,1 year,No,Yes,64990,3 stars,8,1
726,5,0,8,7,2,1,1,0,2,0,0 GB,Casual,No warranty,No,No,57900,4 stars,3,1
727,1,0,8,7,2,5,1,0,2,1,0 GB,ThinNlight,3 years,Yes,Yes,81978,3 stars,0,0
728,4,0,8,7,2,1,0,1,2,1,4 GB,Gaming,1 year,No,No,59990,4 stars,1480,151
729,5,0,8,7,3,1,4,1,2,1,0 GB,Casual,No warranty,No,No,49490,4 stars,31,3
730,0,0,8,7,3,1,4,1,2,1,0 GB,Casual,1 year,No,No,54990,4 stars,18,3
731,1,0,8,7,3,1,4,1,2,1,4 GB,Casual,No warranty,No,No,68500,4 stars,271,24
732,0,0,8,7,3,1,4,1,2,1,0 GB,Casual,1 year,No,No,54990,4 stars,49,6
733,0,0,8,7,3,1,4,1,2,0,0 GB,Casual,1 year,No,Yes,54990,4 stars,474,65
734,1,0,8,7,3,1,4,1,2,1,0 GB,Gaming,1 year,No,Yes,63990,4 stars,861,116
735,4,0,8,7,2,1,4,1,2,1,4 GB,Gaming,1 year,No,No,80000,4 stars,34,6
736,5,0,8,7,2,1,4,1,2,0,0 GB,Casual,No warranty,No,No,51990,3 stars,0,0
737,0,0,8,7,2,1,4,1,2,1,0 GB,Casual,1 year,No,Yes,62990,4 stars,165,34
738,4,0,8,7,2,1,4,1,2,1,0 GB,ThinNlight,1 year,No,No,52990,4 stars,698,74
739,0,0,8,7,2,1,4,1,2,1,0 GB,ThinNlight,1 year,No,Yes,75100,3 stars,0,0
740,0,0,9,7,0,1,6,0,2,0,4 GB,Gaming,No warranty,No,No,76990,4 stars,22,3
741,0,0,9,7,0,1,6,0,2,1,4 GB,Casual,1 year,No,No,79990,3 stars,0,0
742,0,0,9,7,3,1,6,0,2,1,4 GB,Casual,No warranty,No,No,71990,4 stars,144,16
743,0,0,9,7,3,1,6,0,2,1,4 GB,Casual,No warranty,No,No,71990,4 stars,1810,235
744,1,0,9,7,0,1,6,0,2,1,4 GB,Casual,1 year,No,Yes,99990,4 stars,26,1
745,0,0,9,7,0,1,6,0,2,1,0 GB,Casual,1 year,No,No,79990,3 stars,0,0
746,5,0,9,7,0,1,6,0,2,1,4 GB,Casual,1 year,No,No,93990,3 stars,0,0
747,0,0,9,7,0,1,6,0,2,1,4 GB,Gaming,No warranty,No,No,82990,4 stars,1067,145
748,0,0,9,7,2,2,6,0,2,1,4 GB,Casual,No warranty,No,No,106990,3 stars,0,0
749,0,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,92990,4 stars,25,4
750,1,1,9,7,2,1,6,0,2,0,4 GB,Casual,3 years,No,Yes,81490,3 stars,0,0
751,0,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,56990,3 stars,0,0
752,6,0,9,7,2,1,6,0,2,1,0 GB,Casual,No warranty,No,No,64990,3 stars,0,0
753,1,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,60990,4 stars,530,69
754,1,0,9,7,2,1,6,0,2,1,4 GB,Casual,1 year,No,Yes,84988,3 stars,0,0
755,4,0,9,7,2,1,6,0,2,1,4 GB,Casual,1 year,No,No,90990,4 stars,273,40
756,0,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,No,63990,4 stars,77,7
757,1,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,No,Yes,63990,4 stars,105,10
758,4,0,9,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,57999,4 stars,44,5
759,0,0,9,7,2,1,6,0,2,0,4 GB,Casual,No warranty,No,No,72400,3 stars,0,0
760,1,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,Yes,No,78990,4 stars,6,0
761,2,0,9,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,No,59990,3 stars,0,0
762,0,0,9,7,2,2,6,0,2,0,4 GB,Casual,1 year,No,No,111990,3 stars,0,0
763,4,0,9,7,2,1,6,0,2,0,0 GB,Casual,No warranty,Yes,No,109000,3 stars,0,0
764,5,0,9,7,2,1,6,0,2,1,6 GB,Casual,No warranty,No,No,89990,4 stars,191,27
765,1,0,9,7,2,1,6,0,2,1,0 GB,Casual,3 years,Yes,Yes,78988,3 stars,0,0
766,1,0,9,7,2,1,6,0,2,1,4 GB,Casual,No warranty,No,No,73138,3 stars,4,1
767,1,0,9,7,2,1,6,0,2,1,4 GB,Casual,1 year,No,No,106990,3 stars,0,0
768,0,0,9,7,2,1,6,0,2,0,4 GB,Casual,No warranty,No,No,79990,3 stars,0,0
769,5,0,9,7,2,1,6,0,2,1,0 GB,Casual,1 year,Yes,Yes,89570,3 stars,0,0
770,4,0,9,7,2,1,6,0,2,1,0 GB,ThinNlight,1 year,No,Yes,68500,4 stars,134,22
771,1,0,9,7,0,1,6,0,2,1,0 GB,Casual,1 year,No,No,73400,3 stars,0,0
772,4,0,9,7,0,1,6,0,2,1,2 GB,Casual,1 year,No,Yes,79990,3 stars,23,6
773,4,0,9,7,0,1,6,0,2,1,4 GB,Gaming,1 year,No,Yes,84990,2 stars,4,2
774,6,0,9,7,0,1,1,0,2,1,8 GB,Casual,1 year,No,No,99990,4 stars,108,24
775,0,0,9,7,3,5,1,0,2,1,4 GB,Casual,No warranty,No,No,72990,4 stars,198,24
776,4,0,9,7,0,1,1,0,2,1,0 GB,ThinNlight,1 year,Yes,Yes,92990,3 stars,0,0
777,4,0,9,7,0,1,1,0,2,1,0 GB,ThinNlight,1 year,No,Yes,84190,3 stars,0,0
778,0,0,9,7,0,5,1,0,2,1,0 GB,Casual,No warranty,Yes,No,112990,3 stars,0,0
779,0,0,9,7,2,2,1,0,2,0,4 GB,Casual,1 year,No,No,114990,3 stars,0,0
780,2,0,9,7,2,1,1,0,2,1,4 GB,Casual,1 year,No,No,99990,3 stars,0,0
781,0,0,9,7,2,1,1,0,2,0,4 GB,Gaming,No warranty,No,No,95990,4 stars,57,3
782,4,0,9,7,2,1,1,0,2,1,8 GB,Casual,1 year,No,No,159990,4 stars,17,2
783,0,0,9,7,2,1,1,0,2,1,0 GB,Casual,1 year,No,Yes,76990,3 stars,0,0
784,1,0,9,7,2,1,1,0,2,1,6 GB,Casual,1 year,No,Yes,130990,3 stars,0,0
785,0,0,9,7,2,1,1,0,2,1,0 GB,Casual,1 year,No,No,99990,3 stars,0,0
786,0,0,9,7,2,2,1,0,2,1,4 GB,Casual,No warranty,No,No,112990,3 stars,0,0
787,1,0,9,7,2,1,1,0,2,1,0 GB,Casual,1 year,No,Yes,77988,3 stars,0,0
788,0,0,9,7,2,1,1,0,2,1,0 GB,Casual,1 year,No,Yes,76000,5 stars,1,1
789,0,0,9,7,2,5,1,0,2,1,4 GB,Casual,1 year,Yes,No,99990,4 stars,77,15
790,0,0,9,7,2,1,1,0,2,1,0 GB,Casual,1 year,No,No,111000,3 stars,0,0
791,0,0,9,7,0,5,1,0,2,1,0 GB,ThinNlight,1 year,No,Yes,84970,3 stars,2,1
792,4,0,9,7,0,1,4,1,2,1,4 GB,Gaming,1 year,No,Yes,75990,4 stars,1084,123
793,2,0,9,7,0,1,4,1,2,1,6 GB,Casual,1 year,No,No,89990,4 stars,272,36
